Date,Security,Label,PX_LAST
2003-11-19,F3CONGI Index,Consumer Staples,5065.38
2003-11-19,UKX Index,FTSE 100,4327.4
2003-11-19,MCX Index,FTSE 250,5682.8
2003-11-19,ASX Index,FTSE All Share,2138.58
2003-11-19,F3FINI Index,Financials,5260.89
2003-11-19,F3REAES Index,Real Estate,387.56
2003-11-20,F3CNSVI Index,Consumer Discretionary,2586.92
2003-11-20,F3CONGI Index,Consumer Staples,4931.46
2003-11-20,UKX Index,FTSE 100,4308.0
2003-11-20,MCX Index,FTSE 250,5634.7
2003-11-20,ASX Index,FTSE All Share,2127.8
2003-11-20,F3FINI Index,Financials,5218.37
2003-11-20,F3REAES Index,Real Estate,382.57
2003-11-21,F3CNSVI Index,Consumer Discretionary,2583.12
2003-11-21,F3CONGI Index,Consumer Staples,4894.26
2003-11-21,UKX Index,FTSE 100,4319.0
2003-11-21,MCX Index,FTSE 250,5632.0
2003-11-21,ASX Index,FTSE All Share,2132.17
2003-11-21,F3FINI Index,Financials,5243.68
2003-11-21,F3REAES Index,Real Estate,383.04
2003-11-24,F3CNSVI Index,Consumer Discretionary,2613.99
2003-11-24,F3CONGI Index,Consumer Staples,4919.26
2003-11-24,UKX Index,FTSE 100,4382.4
2003-11-24,MCX Index,FTSE 250,5682.8
2003-11-24,ASX Index,FTSE All Share,2161.1
2003-11-24,F3FINI Index,Financials,5337.19
2003-11-24,F3REAES Index,Real Estate,388.9
2003-11-25,F3CNSVI Index,Consumer Discretionary,2622.71
2003-11-25,F3CONGI Index,Consumer Staples,4889.48
2003-11-25,UKX Index,FTSE 100,4388.7
2003-11-25,MCX Index,FTSE 250,5698.4
2003-11-25,ASX Index,FTSE All Share,2164.68
2003-11-25,F3FINI Index,Financials,5366.42
2003-11-25,F3REAES Index,Real Estate,385.74
2003-11-26,F3CNSVI Index,Consumer Discretionary,2637.68
2003-11-26,F3CONGI Index,Consumer Staples,4885.87
2003-11-26,UKX Index,FTSE 100,4370.3
2003-11-26,MCX Index,FTSE 250,5710.2
2003-11-26,ASX Index,FTSE All Share,2157.77
2003-11-26,F3FINI Index,Financials,5355.54
2003-11-26,F3REAES Index,Real Estate,381.25
2003-11-27,F3CNSVI Index,Consumer Discretionary,2623.48
2003-11-27,F3CONGI Index,Consumer Staples,4886.54
2003-11-27,UKX Index,FTSE 100,4361.1
2003-11-27,MCX Index,FTSE 250,5709.4
2003-11-27,ASX Index,FTSE All Share,2153.96
2003-11-27,F3FINI Index,Financials,5346.23
2003-11-27,F3REAES Index,Real Estate,381.33
2003-11-28,F3CNSVI Index,Consumer Discretionary,2619.49
2003-11-28,F3CONGI Index,Consumer Staples,4902.34
2003-11-28,UKX Index,FTSE 100,4342.6
2003-11-28,MCX Index,FTSE 250,5712.6
2003-11-28,ASX Index,FTSE All Share,2146.72
2003-11-28,F3FINI Index,Financials,5344.48
2003-11-28,F3REAES Index,Real Estate,383.9
2003-12-01,F3CNSVI Index,Consumer Discretionary,2639.82
2003-12-01,F3CONGI Index,Consumer Staples,4903.87
2003-12-01,UKX Index,FTSE 100,4410.0
2003-12-01,MCX Index,FTSE 250,5753.0
2003-12-01,ASX Index,FTSE All Share,2176.78
2003-12-01,F3FINI Index,Financials,5419.92
2003-12-01,F3REAES Index,Real Estate,391.6
2003-12-02,F3CNSVI Index,Consumer Discretionary,2634.54
2003-12-02,F3CONGI Index,Consumer Staples,4869.89
2003-12-02,UKX Index,FTSE 100,4378.9
2003-12-02,MCX Index,FTSE 250,5780.2
2003-12-02,ASX Index,FTSE All Share,2165.58
2003-12-02,F3FINI Index,Financials,5353.41
2003-12-02,F3REAES Index,Real Estate,398.28
2003-12-03,F3CNSVI Index,Consumer Discretionary,2646.31
2003-12-03,F3CONGI Index,Consumer Staples,5050.81
2003-12-03,UKX Index,FTSE 100,4392.0
2003-12-03,MCX Index,FTSE 250,5800.0
2003-12-03,ASX Index,FTSE All Share,2171.97
2003-12-03,F3FINI Index,Financials,5387.62
2003-12-03,F3REAES Index,Real Estate,393.3
2003-12-04,F3CNSVI Index,Consumer Discretionary,2652.13
2003-12-04,F3CONGI Index,Consumer Staples,5003.92
2003-12-04,UKX Index,FTSE 100,4378.2
2003-12-04,MCX Index,FTSE 250,5812.0
2003-12-04,ASX Index,FTSE All Share,2166.88
2003-12-04,F3FINI Index,Financials,5362.86
2003-12-04,F3REAES Index,Real Estate,390.01
2003-12-05,F3CNSVI Index,Consumer Discretionary,2640.15
2003-12-05,F3CONGI Index,Consumer Staples,4961.91
2003-12-05,UKX Index,FTSE 100,4367.0
2003-12-05,MCX Index,FTSE 250,5780.1
2003-12-05,ASX Index,FTSE All Share,2160.42
2003-12-05,F3FINI Index,Financials,5331.12
2003-12-05,F3REAES Index,Real Estate,389.4
2003-12-08,F3CNSVI Index,Consumer Discretionary,2637.63
2003-12-08,F3CONGI Index,Consumer Staples,4958.54
2003-12-08,UKX Index,FTSE 100,4359.8
2003-12-08,MCX Index,FTSE 250,5764.2
2003-12-08,ASX Index,FTSE All Share,2156.53
2003-12-08,F3FINI Index,Financials,5311.51
2003-12-08,F3REAES Index,Real Estate,391.08
2003-12-09,F3CNSVI Index,Consumer Discretionary,2638.26
2003-12-09,F3CONGI Index,Consumer Staples,5000.37
2003-12-09,UKX Index,FTSE 100,4379.6
2003-12-09,MCX Index,FTSE 250,5775.1
2003-12-09,ASX Index,FTSE All Share,2165.46
2003-12-09,F3FINI Index,Financials,5324.67
2003-12-09,F3REAES Index,Real Estate,390.74
2003-12-10,F3CNSVI Index,Consumer Discretionary,2603.4
2003-12-10,F3CONGI Index,Consumer Staples,4918.87
2003-12-10,UKX Index,FTSE 100,4335.4
2003-12-10,MCX Index,FTSE 250,5709.6
2003-12-10,ASX Index,FTSE All Share,2143.67
2003-12-10,F3FINI Index,Financials,5258.35
2003-12-10,F3REAES Index,Real Estate,390.93
2003-12-11,F3CNSVI Index,Consumer Discretionary,2593.02
2003-12-11,F3CONGI Index,Consumer Staples,4886.74
2003-12-11,UKX Index,FTSE 100,4331.3
2003-12-11,MCX Index,FTSE 250,5680.8
2003-12-11,ASX Index,FTSE All Share,2140.42
2003-12-11,F3FINI Index,Financials,5254.16
2003-12-11,F3REAES Index,Real Estate,397.35
2003-12-12,F3CNSVI Index,Consumer Discretionary,2594.87
2003-12-12,F3CONGI Index,Consumer Staples,4921.9
2003-12-12,UKX Index,FTSE 100,4347.6
2003-12-12,MCX Index,FTSE 250,5692.1
2003-12-12,ASX Index,FTSE All Share,2147.89
2003-12-12,F3FINI Index,Financials,5269.3
2003-12-12,F3REAES Index,Real Estate,395.74
2003-12-15,F3CNSVI Index,Consumer Discretionary,2597.45
2003-12-15,F3CONGI Index,Consumer Staples,4867.41
2003-12-15,UKX Index,FTSE 100,4348.0
2003-12-15,MCX Index,FTSE 250,5714.3
2003-12-15,ASX Index,FTSE All Share,2149.33
2003-12-15,F3FINI Index,Financials,5295.93
2003-12-15,F3REAES Index,Real Estate,397.13
2003-12-16,F3CNSVI Index,Consumer Discretionary,2578.92
2003-12-16,F3CONGI Index,Consumer Staples,4850.97
2003-12-16,UKX Index,FTSE 100,4333.0
2003-12-16,MCX Index,FTSE 250,5664.3
2003-12-16,ASX Index,FTSE All Share,2140.38
2003-12-16,F3FINI Index,Financials,5263.49
2003-12-16,F3REAES Index,Real Estate,396.34
2003-12-17,F3CNSVI Index,Consumer Discretionary,2582.37
2003-12-17,F3CONGI Index,Consumer Staples,4806.93
2003-12-17,UKX Index,FTSE 100,4354.2
2003-12-17,MCX Index,FTSE 250,5646.7
2003-12-17,ASX Index,FTSE All Share,2148.07
2003-12-17,F3FINI Index,Financials,5285.87
2003-12-17,F3REAES Index,Real Estate,393.27
2003-12-18,F3CNSVI Index,Consumer Discretionary,2609.14
2003-12-18,F3CONGI Index,Consumer Staples,4824.68
2003-12-18,UKX Index,FTSE 100,4397.3
2003-12-18,MCX Index,FTSE 250,5677.8
2003-12-18,ASX Index,FTSE All Share,2167.39
2003-12-18,F3FINI Index,Financials,5328.92
2003-12-18,F3REAES Index,Real Estate,393.73
2003-12-19,F3CNSVI Index,Consumer Discretionary,2607.54
2003-12-19,F3CONGI Index,Consumer Staples,4873.66
2003-12-19,UKX Index,FTSE 100,4412.3
2003-12-19,MCX Index,FTSE 250,5714.0
2003-12-19,ASX Index,FTSE All Share,2175.41
2003-12-19,F3FINI Index,Financials,5358.82
2003-12-19,F3REAES Index,Real Estate,396.92
2003-12-22,F3CNSVI Index,Consumer Discretionary,2605.61
2003-12-22,F3CONGI Index,Consumer Staples,4859.87
2003-12-22,UKX Index,FTSE 100,4424.0
2003-12-22,MCX Index,FTSE 250,5716.0
2003-12-22,ASX Index,FTSE All Share,2180.3
2003-12-22,F3FINI Index,Financials,5373.58
2003-12-22,F3REAES Index,Real Estate,397.23
2003-12-23,F3CNSVI Index,Consumer Discretionary,2625.15
2003-12-23,F3CONGI Index,Consumer Staples,4884.44
2003-12-23,UKX Index,FTSE 100,4440.9
2003-12-23,MCX Index,FTSE 250,5749.6
2003-12-23,ASX Index,FTSE All Share,2189.12
2003-12-23,F3FINI Index,Financials,5397.42
2003-12-23,F3REAES Index,Real Estate,398.85
2003-12-24,F3CNSVI Index,Consumer Discretionary,2626.88
2003-12-24,F3CONGI Index,Consumer Staples,4915.73
2003-12-24,UKX Index,FTSE 100,4444.7
2003-12-24,MCX Index,FTSE 250,5753.9
2003-12-24,ASX Index,FTSE All Share,2190.98
2003-12-24,F3FINI Index,Financials,5384.19
2003-12-24,F3REAES Index,Real Estate,399.77
2003-12-29,F3CNSVI Index,Consumer Discretionary,2636.31
2003-12-29,F3CONGI Index,Consumer Staples,4914.44
2003-12-29,UKX Index,FTSE 100,4457.5
2003-12-29,MCX Index,FTSE 250,5775.9
2003-12-29,ASX Index,FTSE All Share,2197.52
2003-12-29,F3FINI Index,Financials,5390.21
2003-12-29,F3REAES Index,Real Estate,399.29
2003-12-30,F3CNSVI Index,Consumer Discretionary,2643.21
2003-12-30,F3CONGI Index,Consumer Staples,4984.93
2003-12-30,UKX Index,FTSE 100,4470.4
2003-12-30,MCX Index,FTSE 250,5805.3
2003-12-30,ASX Index,FTSE All Share,2204.67
2003-12-30,F3FINI Index,Financials,5407.4
2003-12-30,F3REAES Index,Real Estate,401.29
2003-12-31,F3CNSVI Index,Consumer Discretionary,2640.68
2003-12-31,F3CONGI Index,Consumer Staples,4972.39
2003-12-31,UKX Index,FTSE 100,4476.9
2003-12-31,MCX Index,FTSE 250,5802.3
2003-12-31,ASX Index,FTSE All Share,2207.38
2003-12-31,F3FINI Index,Financials,5409.1
2003-12-31,F3REAES Index,Real Estate,399.38
2004-01-02,F3CNSVI Index,Consumer Discretionary,2659.32
2004-01-02,F3CONGI Index,Consumer Staples,4957.74
2004-01-02,UKX Index,FTSE 100,4510.2
2004-01-02,MCX Index,FTSE 250,5834.1
2004-01-02,ASX Index,FTSE All Share,2222.98
2004-01-02,F3FINI Index,Financials,5453.32
2004-01-02,F3REAES Index,Real Estate,401.12
2004-01-05,F3CNSVI Index,Consumer Discretionary,2658.95
2004-01-05,F3CONGI Index,Consumer Staples,5005.27
2004-01-05,UKX Index,FTSE 100,4513.3
2004-01-05,MCX Index,FTSE 250,5837.6
2004-01-05,ASX Index,FTSE All Share,2224.74
2004-01-05,F3FINI Index,Financials,5465.61
2004-01-05,F3REAES Index,Real Estate,401.32
2004-01-06,F3CNSVI Index,Consumer Discretionary,2670.12
2004-01-06,F3CONGI Index,Consumer Staples,4913.65
2004-01-06,UKX Index,FTSE 100,4505.2
2004-01-06,MCX Index,FTSE 250,5837.3
2004-01-06,ASX Index,FTSE All Share,2221.72
2004-01-06,F3FINI Index,Financials,5491.54
2004-01-06,F3REAES Index,Real Estate,401.57
2004-01-07,F3CNSVI Index,Consumer Discretionary,2683.41
2004-01-07,F3CONGI Index,Consumer Staples,4921.46
2004-01-07,UKX Index,FTSE 100,4473.0
2004-01-07,MCX Index,FTSE 250,5844.3
2004-01-07,ASX Index,FTSE All Share,2208.98
2004-01-07,F3FINI Index,Financials,5476.78
2004-01-07,F3REAES Index,Real Estate,403.74
2004-01-08,F3CNSVI Index,Consumer Discretionary,2717.46
2004-01-08,F3CONGI Index,Consumer Staples,4890.55
2004-01-08,UKX Index,FTSE 100,4494.2
2004-01-08,MCX Index,FTSE 250,5915.6
2004-01-08,ASX Index,FTSE All Share,2221.75
2004-01-08,F3FINI Index,Financials,5521.23
2004-01-08,F3REAES Index,Real Estate,407.21
2004-01-09,F3CNSVI Index,Consumer Discretionary,2712.5
2004-01-09,F3CONGI Index,Consumer Staples,4865.19
2004-01-09,UKX Index,FTSE 100,4466.3
2004-01-09,MCX Index,FTSE 250,5933.8
2004-01-09,ASX Index,FTSE All Share,2211.39
2004-01-09,F3FINI Index,Financials,5502.7
2004-01-09,F3REAES Index,Real Estate,410.08
2004-01-12,F3CNSVI Index,Consumer Discretionary,2708.79
2004-01-12,F3CONGI Index,Consumer Staples,4836.84
2004-01-12,UKX Index,FTSE 100,4449.6
2004-01-12,MCX Index,FTSE 250,5920.4
2004-01-12,ASX Index,FTSE All Share,2203.95
2004-01-12,F3FINI Index,Financials,5474.85
2004-01-12,F3REAES Index,Real Estate,407.5
2004-01-13,F3CNSVI Index,Consumer Discretionary,2732.2
2004-01-13,F3CONGI Index,Consumer Staples,4933.9
2004-01-13,UKX Index,FTSE 100,4440.1
2004-01-13,MCX Index,FTSE 250,5963.6
2004-01-13,ASX Index,FTSE All Share,2202.31
2004-01-13,F3FINI Index,Financials,5440.07
2004-01-13,F3REAES Index,Real Estate,403.39
2004-01-14,F3CNSVI Index,Consumer Discretionary,2765.35
2004-01-14,F3CONGI Index,Consumer Staples,4978.95
2004-01-14,UKX Index,FTSE 100,4461.4
2004-01-14,MCX Index,FTSE 250,6016.1
2004-01-14,ASX Index,FTSE All Share,2213.88
2004-01-14,F3FINI Index,Financials,5517.15
2004-01-14,F3REAES Index,Real Estate,406.86
2004-01-15,F3CNSVI Index,Consumer Discretionary,2784.73
2004-01-15,F3CONGI Index,Consumer Staples,4993.05
2004-01-15,UKX Index,FTSE 100,4456.1
2004-01-15,MCX Index,FTSE 250,6038.9
2004-01-15,ASX Index,FTSE All Share,2213.04
2004-01-15,F3FINI Index,Financials,5548.35
2004-01-15,F3REAES Index,Real Estate,405.14
2004-01-16,F3CNSVI Index,Consumer Discretionary,2814.4
2004-01-16,F3CONGI Index,Consumer Staples,5136.43
2004-01-16,UKX Index,FTSE 100,4487.9
2004-01-16,MCX Index,FTSE 250,6108.1
2004-01-16,ASX Index,FTSE All Share,2230.19
2004-01-16,F3FINI Index,Financials,5591.25
2004-01-16,F3REAES Index,Real Estate,406.41
2004-01-19,F3CNSVI Index,Consumer Discretionary,2814.4
2004-01-19,F3CONGI Index,Consumer Staples,5160.19
2004-01-19,UKX Index,FTSE 100,4518.1
2004-01-19,MCX Index,FTSE 250,6137.4
2004-01-19,ASX Index,FTSE All Share,2244.62
2004-01-19,F3FINI Index,Financials,5613.61
2004-01-19,F3REAES Index,Real Estate,405.93
2004-01-20,F3CNSVI Index,Consumer Discretionary,2800.67
2004-01-20,F3CONGI Index,Consumer Staples,5144.69
2004-01-20,UKX Index,FTSE 100,4499.3
2004-01-20,MCX Index,FTSE 250,6127.7
2004-01-20,ASX Index,FTSE All Share,2236.54
2004-01-20,F3FINI Index,Financials,5577.13
2004-01-20,F3REAES Index,Real Estate,406.91
2004-01-21,F3CNSVI Index,Consumer Discretionary,2798.22
2004-01-21,F3CONGI Index,Consumer Staples,5130.02
2004-01-21,UKX Index,FTSE 100,4511.2
2004-01-21,MCX Index,FTSE 250,6120.4
2004-01-21,ASX Index,FTSE All Share,2241.12
2004-01-21,F3FINI Index,Financials,5562.94
2004-01-21,F3REAES Index,Real Estate,407.51
2004-01-22,F3CNSVI Index,Consumer Discretionary,2767.66
2004-01-22,F3CONGI Index,Consumer Staples,5114.9
2004-01-22,UKX Index,FTSE 100,4476.8
2004-01-22,MCX Index,FTSE 250,6069.0
2004-01-22,ASX Index,FTSE All Share,2224.51
2004-01-22,F3FINI Index,Financials,5526.65
2004-01-22,F3REAES Index,Real Estate,405.35
2004-01-23,F3CNSVI Index,Consumer Discretionary,2754.84
2004-01-23,F3CONGI Index,Consumer Staples,5125.39
2004-01-23,UKX Index,FTSE 100,4460.8
2004-01-23,MCX Index,FTSE 250,6045.4
2004-01-23,ASX Index,FTSE All Share,2216.93
2004-01-23,F3FINI Index,Financials,5500.02
2004-01-23,F3REAES Index,Real Estate,400.63
2004-01-26,F3CNSVI Index,Consumer Discretionary,2748.36
2004-01-26,F3CONGI Index,Consumer Staples,5048.64
2004-01-26,UKX Index,FTSE 100,4445.5
2004-01-26,MCX Index,FTSE 250,6036.4
2004-01-26,ASX Index,FTSE All Share,2210.19
2004-01-26,F3FINI Index,Financials,5467.92
2004-01-26,F3REAES Index,Real Estate,399.34
2004-01-27,F3CNSVI Index,Consumer Discretionary,2760.36
2004-01-27,F3CONGI Index,Consumer Staples,5060.11
2004-01-27,UKX Index,FTSE 100,4447.0
2004-01-27,MCX Index,FTSE 250,6050.4
2004-01-27,ASX Index,FTSE All Share,2212.03
2004-01-27,F3FINI Index,Financials,5443.25
2004-01-27,F3REAES Index,Real Estate,396.7
2004-01-28,F3CNSVI Index,Consumer Discretionary,2764.18
2004-01-28,F3CONGI Index,Consumer Staples,5078.44
2004-01-28,UKX Index,FTSE 100,4468.1
2004-01-28,MCX Index,FTSE 250,6029.9
2004-01-28,ASX Index,FTSE All Share,2219.51
2004-01-28,F3FINI Index,Financials,5500.04
2004-01-28,F3REAES Index,Real Estate,397.96
2004-01-29,F3CNSVI Index,Consumer Discretionary,2747.7
2004-01-29,F3CONGI Index,Consumer Staples,5112.46
2004-01-29,UKX Index,FTSE 100,4411.5
2004-01-29,MCX Index,FTSE 250,5965.5
2004-01-29,ASX Index,FTSE All Share,2192.58
2004-01-29,F3FINI Index,Financials,5421.87
2004-01-29,F3REAES Index,Real Estate,394.29
2004-01-30,F3CNSVI Index,Consumer Discretionary,2766.32
2004-01-30,F3CONGI Index,Consumer Staples,5170.25
2004-01-30,UKX Index,FTSE 100,4390.7
2004-01-30,MCX Index,FTSE 250,6023.9
2004-01-30,ASX Index,FTSE All Share,2187.1
2004-01-30,F3FINI Index,Financials,5389.84
2004-01-30,F3REAES Index,Real Estate,394.61
2004-02-02,F3CNSVI Index,Consumer Discretionary,2775.23
2004-02-02,F3CONGI Index,Consumer Staples,5179.11
2004-02-02,UKX Index,FTSE 100,4381.4
2004-02-02,MCX Index,FTSE 250,6057.4
2004-02-02,ASX Index,FTSE All Share,2184.82
2004-02-02,F3FINI Index,Financials,5355.72
2004-02-02,F3REAES Index,Real Estate,398.85
2004-02-03,F3CNSVI Index,Consumer Discretionary,2772.04
2004-02-03,F3CONGI Index,Consumer Staples,5128.52
2004-02-03,UKX Index,FTSE 100,4390.6
2004-02-03,MCX Index,FTSE 250,6044.3
2004-02-03,ASX Index,FTSE All Share,2187.93
2004-02-03,F3FINI Index,Financials,5366.41
2004-02-03,F3REAES Index,Real Estate,400.24
2004-02-04,F3CNSVI Index,Consumer Discretionary,2756.41
2004-02-04,F3CONGI Index,Consumer Staples,5120.95
2004-02-04,UKX Index,FTSE 100,4398.5
2004-02-04,MCX Index,FTSE 250,6010.9
2004-02-04,ASX Index,FTSE All Share,2189.48
2004-02-04,F3FINI Index,Financials,5364.98
2004-02-04,F3REAES Index,Real Estate,401.73
2004-02-05,F3CNSVI Index,Consumer Discretionary,2770.89
2004-02-05,F3CONGI Index,Consumer Staples,5116.81
2004-02-05,UKX Index,FTSE 100,4384.4
2004-02-05,MCX Index,FTSE 250,6046.3
2004-02-05,ASX Index,FTSE All Share,2185.31
2004-02-05,F3FINI Index,Financials,5348.17
2004-02-05,F3REAES Index,Real Estate,401.81
2004-02-06,F3CNSVI Index,Consumer Discretionary,2793.77
2004-02-06,F3CONGI Index,Consumer Staples,5118.89
2004-02-06,UKX Index,FTSE 100,4402.7
2004-02-06,MCX Index,FTSE 250,6094.4
2004-02-06,ASX Index,FTSE All Share,2195.64
2004-02-06,F3FINI Index,Financials,5433.17
2004-02-06,F3REAES Index,Real Estate,406.7
2004-02-09,F3CNSVI Index,Consumer Discretionary,2808.62
2004-02-09,F3CONGI Index,Consumer Staples,5199.67
2004-02-09,UKX Index,FTSE 100,4434.4
2004-02-09,MCX Index,FTSE 250,6133.5
2004-02-09,ASX Index,FTSE All Share,2210.9
2004-02-09,F3FINI Index,Financials,5493.95
2004-02-09,F3REAES Index,Real Estate,408.24
2004-02-10,F3CNSVI Index,Consumer Discretionary,2794.56
2004-02-10,F3CONGI Index,Consumer Staples,5243.38
2004-02-10,UKX Index,FTSE 100,4404.9
2004-02-10,MCX Index,FTSE 250,6118.2
2004-02-10,ASX Index,FTSE All Share,2197.87
2004-02-10,F3FINI Index,Financials,5451.27
2004-02-10,F3REAES Index,Real Estate,408.96
2004-02-11,F3CNSVI Index,Consumer Discretionary,2807.69
2004-02-11,F3CONGI Index,Consumer Staples,5318.6
2004-02-11,UKX Index,FTSE 100,4396.0
2004-02-11,MCX Index,FTSE 250,6134.7
2004-02-11,ASX Index,FTSE All Share,2195.08
2004-02-11,F3FINI Index,Financials,5463.94
2004-02-11,F3REAES Index,Real Estate,410.68
2004-02-12,F3CNSVI Index,Consumer Discretionary,2814.69
2004-02-12,F3CONGI Index,Consumer Staples,5388.67
2004-02-12,UKX Index,FTSE 100,4377.7
2004-02-12,MCX Index,FTSE 250,6171.0
2004-02-12,ASX Index,FTSE All Share,2189.63
2004-02-12,F3FINI Index,Financials,5403.38
2004-02-12,F3REAES Index,Real Estate,413.31
2004-02-13,F3CNSVI Index,Consumer Discretionary,2816.89
2004-02-13,F3CONGI Index,Consumer Staples,5422.5
2004-02-13,UKX Index,FTSE 100,4412.0
2004-02-13,MCX Index,FTSE 250,6197.0
2004-02-13,ASX Index,FTSE All Share,2205.36
2004-02-13,F3FINI Index,Financials,5456.69
2004-02-13,F3REAES Index,Real Estate,418.23
2004-02-16,F3CNSVI Index,Consumer Discretionary,2822.93
2004-02-16,F3CONGI Index,Consumer Staples,5454.81
2004-02-16,UKX Index,FTSE 100,4408.1
2004-02-16,MCX Index,FTSE 250,6205.5
2004-02-16,ASX Index,FTSE All Share,2204.24
2004-02-16,F3FINI Index,Financials,5454.52
2004-02-16,F3REAES Index,Real Estate,421.21
2004-02-17,F3CNSVI Index,Consumer Discretionary,2870.65
2004-02-17,F3CONGI Index,Consumer Staples,5468.42
2004-02-17,UKX Index,FTSE 100,4461.5
2004-02-17,MCX Index,FTSE 250,6244.9
2004-02-17,ASX Index,FTSE All Share,2228.42
2004-02-17,F3FINI Index,Financials,5513.49
2004-02-17,F3REAES Index,Real Estate,422.84
2004-02-18,F3CNSVI Index,Consumer Discretionary,2870.6
2004-02-18,F3CONGI Index,Consumer Staples,5498.6
2004-02-18,UKX Index,FTSE 100,4442.9
2004-02-18,MCX Index,FTSE 250,6275.6
2004-02-18,ASX Index,FTSE All Share,2222.4
2004-02-18,F3FINI Index,Financials,5499.57
2004-02-18,F3REAES Index,Real Estate,425.33
2004-02-19,F3CNSVI Index,Consumer Discretionary,2900.44
2004-02-19,F3CONGI Index,Consumer Staples,5516.23
2004-02-19,UKX Index,FTSE 100,4515.6
2004-02-19,MCX Index,FTSE 250,6297.7
2004-02-19,ASX Index,FTSE All Share,2253.94
2004-02-19,F3FINI Index,Financials,5630.63
2004-02-19,F3REAES Index,Real Estate,425.41
2004-02-20,F3CNSVI Index,Consumer Discretionary,2898.66
2004-02-20,F3CONGI Index,Consumer Staples,5561.67
2004-02-20,UKX Index,FTSE 100,4515.0
2004-02-20,MCX Index,FTSE 250,6307.8
2004-02-20,ASX Index,FTSE All Share,2254.39
2004-02-20,F3FINI Index,Financials,5603.7
2004-02-20,F3REAES Index,Real Estate,424.33
2004-02-23,F3CNSVI Index,Consumer Discretionary,2896.4
2004-02-23,F3CONGI Index,Consumer Staples,5512.8
2004-02-23,UKX Index,FTSE 100,4524.3
2004-02-23,MCX Index,FTSE 250,6299.3
2004-02-23,ASX Index,FTSE All Share,2258.06
2004-02-23,F3FINI Index,Financials,5604.09
2004-02-23,F3REAES Index,Real Estate,425.56
2004-02-24,F3CNSVI Index,Consumer Discretionary,2867.71
2004-02-24,F3CONGI Index,Consumer Staples,5425.14
2004-02-24,UKX Index,FTSE 100,4496.8
2004-02-24,MCX Index,FTSE 250,6253.2
2004-02-24,ASX Index,FTSE All Share,2244.09
2004-02-24,F3FINI Index,Financials,5568.84
